Gene		Rep1		Rep2		Rep3		Rep4		Rep5
Stat3	1.5301466457828423	0.7546300144191155	-0.6106930710908333	-0.4402037765977447	-1.233879812513379
Esrrb	1.9382483767906644	-0.01832665486775416	-0.5642319848934483	-0.6251556890306674	-0.7305340479987944
Tbx3	1.9471419339474707	-0.045378030022055406	-0.6085883755558195	-0.6416970072925237	-0.651478521077072
Klf4	1.9476653925236969	-0.04964248852077182	-0.5956229579670478	-0.6262437681338496	-0.6761561779020274
Jak3	1.8851448703531448	0.13978920886140134	-0.4934979218857935	-0.6932638035158293	-0.8381723538129232
Jak1	1.6203144974208141	0.4984963279943238	-0.98290278505773	-1.075320218045474	-0.06058782231193528
Isl1	1.036335809818109	1.3801514538301685	-0.6933704054203008	-0.6944332049381123	-1.0286836532898667
Lifr	0.3239242970510643	1.7293070275019082	-0.21762366648247328	-0.624135259883147	-1.211472398187351
Akt2	1.9486620158331494	-0.12110300872022037	-0.5838884723570186	-0.42978519361259643	-0.8138853411433119
Fgfr4	0.9734719390567186	0.22556786786993466	-0.29198174939132027	0.8702611772329422	-1.7773192347682736
Fzd5	1.2650621556288615	1.1783026814387436	-0.6956149267483909	-0.8703019673101724	-0.8774479430090417
Sox2	1.7173166451153667	0.5026900842750719	-0.4294951180522568	-0.8221317741128555	-0.9683798372253267
Acvr1b	1.965736918614578	-0.7034627305217965	-0.6733177652851434	-0.37881950179801804	-0.2101369210096213
Nanog	1.971123140916446	-0.18725173097440567	-0.6335836212827797	-0.6662513832195825	-0.4840364054396784
Il6st	1.8776743692748419	0.1827724585082482	-0.6537223580795711	-0.5934909394768131	-0.8132335302267057
Inhbb	1.982181924350537	-0.2477814456255212	-0.6050379987618123	-0.5110231163575252	-0.618339363605678
Map2k1	1.9125309491708589	-0.1030121164632083	-0.23658880194851728	-0.925362766056076	-0.6475672647030565
Wnt11	1.551001798854193	-0.7987881604782499	-1.273895094486702	0.5750432201274714	-0.05336176401671279
Dvl2	1.555232438661111	0.023042680474860435	0.4272067538531058	-0.5627200764031394	-1.4427617965859378
Id4	1.9936868389539728	-0.3526516668096456	-0.5214764397366116	-0.5265676572555189	-0.5929910751521962
Pou5f1	-0.19289938927062372	1.5903651199330873	0.20341645066493502	-0.055210093162813265	-1.545672088164586
Fzd9	1.438303900975327	-0.058302883617316295	-1.5810712185510631	-0.3510630898153778	0.5521332910084286
Hoxa1	1.9307154762251482	-0.6097873415484356	-0.6686750080002178	-0.673008251380632	0.0207551247041376
Wnt3a	1.8688188656095859	-0.5410685360150932	-1.0446270975486083	-0.3458111346041385	0.06268790255825385
Hoxd1	-0.7571629413782448	-0.7571629413782448	1.7274715880217235	0.5440172361130107	-0.7571629413782448
Dvl3	1.630089323849244	0.38283981986029847	-1.4160582730633118	-0.3787287033410657	-0.21814216730516658
Inhbe	1.0328324392025574	0.951369598927426	0.002909387152683478	-0.2676636180468598	-1.7194478072358066
Smad9	1.9905789645121144	-0.46627414705322956	-0.36527613686119426	-0.4926713542625115	-0.6663573263351783
Fzd10	1.9802732081688015	-0.22438904754127909	-0.5950677359931891	-0.5929497449564056	-0.5678666796779277
Grb2	0.6469888663431509	1.4129802068587862	0.15040079955396118	-0.8608445445539858	-1.3495253282019113
Bmp4	-0.9597694811313743	1.8485179387061748	0.21343602428179684	-0.4845200211729054	-0.6176644606836917
Rest	1.230639151669808	1.0534058737281082	-0.12390409905305866	-0.9630091395523354	-1.1971317867925224
Inhba	1.993195311300115	-0.3449996417608997	-0.5587209935854218	-0.5800998516792242	-0.5093748242745696
Setdb1	1.0348299478717156	1.3507693480752232	-0.5043741019276876	-0.7397995032053167	-1.1414256908139337
Pcgf2	0.29192104830157256	-1.8450328790717443	0.8193491116206927	0.9007816058672027	-0.16701888671771986
Wnt2	0.642396249747233	-0.7718926922967665	-0.7718926922967665	1.6732818271430667	-0.7718926922967665
Mapk1	-0.7365629050775976	1.8806626337318306	0.18639975949928003	-0.684273815916649	-0.6462256722368623
Igf1	1.9912725067914194	-0.3399495288067768	-0.5292755526496316	-0.6304510076516484	-0.4915964176833631
Kat6a	0.5731916901355387	1.6940265898278624	-0.6846393114056233	-0.5903963326620643	-0.9921826358957135
Neurog1	-1.2156498741056807	-1.2156498741056807	1.009640462986253	0.7958571118245825	0.6258021734005266
Hesx1	1.9917493435983447	-0.5318863407099947	-0.3322134747862649	-0.5198420919078889	-0.6078074361941957
Otx1	1.950332987966913	-0.23131281547773475	-0.8252148201920132	-0.2704485545167102	-0.6233567977804548
Lefty2	1.9779817107111466	-0.2165044228322535	-0.5469648478505519	-0.6521082473390563	-0.5624041926892844
Onecut1	1.7315928003190368	-0.04307444776913016	-0.9734825195823439	0.27352274333397725	-0.9885585763015395
Hand1	-1.0110189539044034	0.25851487381056093	-1.3047858559618586	1.243498016003205	0.8137919200524958
Jarid2	-0.827756886868815	1.486830604845211	0.6023414501075188	0.056952925614937894	-1.318368093698851
Wnt10a	-1.0507992941544293	1.4045208814591883	-0.6297021664106691	-0.7247189542092612	1.0006995333151716
Id1	0.257817095446847	1.85103822263353	-0.7901376027461029	-0.7410968720896542	-0.5776208432446197
Axin2	1.9836128385020424	-0.25242630418582795	-0.5654248678891978	-0.6172003262319928	-0.5485613401950233
Meis1	0.10489385333576905	1.8565827813862168	-0.7907382789927225	-0.24513655101912404	-0.9256018047101403
Myc	-1.2745988224071532	1.6971572774482755	0.13484376034431883	0.12224998842784177	-0.6796522038132835
Esx1	0.3795014715291549	0.6363411577906509	-1.51535414894283	-0.7577149564310406	1.2572264760540628
Id2	0.32520336810126327	1.5592943257193013	-1.2256995302320883	-0.9391109508644764	0.28031278727600106
Axin1	-0.849884721861743	0.07052249839264177	1.440319144724233	0.6644515048046191	-1.3254084260597483
Acvr1	1.9397238886107733	-0.9061245807294801	-0.5069290672936795	-0.16149792246566066	-0.3651723181219533
Wnt6	-1.0243439581645077	1.110818018207577	-0.962624432285002	-0.4004763181932892	1.2766266904352213
Pik3r1	1.485945721113201	0.14674373219851336	-0.4648555889349441	0.38366327249988386	-1.5514971368766515
Mapk13	-0.20335995368688337	-0.9889592592311648	-0.5299656637054765	-0.1916177694249198	1.9139026460484467
